,date,ltla_code,rates_sgtf,rates_Nsgtf,excess_growthrate,inf_mov,b117_intro_count_daily,LTLA_name,dateltlacode,date_int,inf_mov_log,inf_mov_st
5243,24/10/2020,E07000113,-0.05438884,-0.035801265,-0.018587575,NA,1.428571429,Swale,2020-10-24E07000113,20,NA,NA
5244,29/10/2020,E07000113,0.087288298,0.090845559,-0.003557262,NA,0.285714286,Swale,2020-10-29E07000113,25,NA,NA
5245,08/12/2020,E07000113,0.143192986,0.036881167,0.106311819,NA,3.857142857,Swale,2020-12-08E07000113,65,NA,NA
5246,07/12/2020,E07000113,0.084003394,-0.002272833,0.086276227,NA,3.857142857,Swale,2020-12-07E07000113,64,NA,NA
5247,11/10/2020,E07000113,0.064308762,-0.053593701,0.117902463,NA,0,Swale,2020-10-11E07000113,7,NA,NA
5248,16/10/2020,E07000113,0.113207606,0.060412333,0.052795273,NA,0,Swale,2020-10-16E07000113,12,NA,NA
5249,30/10/2020,E07000113,-0.030003672,0.045397483,-0.075401155,NA,0.285714286,Swale,2020-10-30E07000113,26,NA,NA
5250,09/11/2020,E07000113,0.098065297,0.037641283,0.060424014,NA,3.285714286,Swale,2020-11-09E07000113,36,NA,NA
5251,18/10/2020,E07000113,0.041075279,-0.038137156,0.079212435,NA,1.428571429,Swale,2020-10-18E07000113,14,NA,NA
5252,12/11/2020,E07000113,0.200521618,0.063083292,0.137438325,NA,3.285714286,Swale,2020-11-12E07000113,39,NA,NA
5253,17/12/2020,E07000113,0.171427708,0.087191861,0.084235847,NA,3.571428571,Swale,2020-12-17E07000113,74,NA,NA
5254,11/12/2020,E07000113,0.163026724,0.055252443,0.107774282,NA,3.857142857,Swale,2020-12-11E07000113,68,NA,NA
5255,29/11/2020,E07000113,-0.003570762,-0.114687785,0.111117023,NA,2.285714286,Swale,2020-11-29E07000113,56,NA,NA
5256,21/10/2020,E07000113,0.04692839,0.123879433,-0.076951043,NA,1.428571429,Swale,2020-10-21E07000113,17,NA,NA
5257,05/10/2020,E07000113,0.024938008,0.059594814,-0.034656806,NA,0.142857143,Swale,2020-10-05E07000113,1,NA,NA
5258,02/11/2020,E07000113,-0.016241826,0.007146856,-0.023388682,NA,1.142857143,Swale,2020-11-02E07000113,29,NA,NA
5259,09/10/2020,E07000113,0.064798246,0.073038976,-0.00824073,NA,0.142857143,Swale,2020-10-09E07000113,5,NA,NA
5260,17/10/2020,E07000113,0.054280588,-0.018956701,0.073237289,NA,0,Swale,2020-10-17E07000113,13,NA,NA
5261,19/12/2020,E07000113,-0.040868337,-0.145030465,0.104162128,NA,3.571428571,Swale,2020-12-19E07000113,76,NA,NA
5262,10/11/2020,E07000113,0.139765069,0.065791439,0.07397363,NA,3.285714286,Swale,2020-11-10E07000113,37,NA,NA
5263,05/12/2020,E07000113,0.00227574,-0.071263717,0.073539457,NA,2.285714286,Swale,2020-12-05E07000113,62,NA,NA
5264,25/10/2020,E07000113,-0.079178725,-0.087396658,0.008217933,NA,0.285714286,Swale,2020-10-25E07000113,21,NA,NA
5265,04/11/2020,E07000113,0.139266583,0.077452296,0.061814287,NA,1.142857143,Swale,2020-11-04E07000113,31,NA,NA
5266,15/10/2020,E07000113,0.039719981,0.118482981,-0.078762999,NA,0,Swale,2020-10-15E07000113,11,NA,NA
5267,10/10/2020,E07000113,0.068681126,-0.003411704,0.072092829,NA,0.142857143,Swale,2020-10-10E07000113,6,NA,NA
5268,19/10/2020,E07000113,0.018513817,0.04794137,-0.029427554,NA,1.428571429,Swale,2020-10-19E07000113,15,NA,NA
5269,05/11/2020,E07000113,0.154390185,0.094832292,0.059557893,NA,1.142857143,Swale,2020-11-05E07000113,32,NA,NA
5270,03/11/2020,E07000113,0.071797488,0.045794579,0.02600291,NA,1.142857143,Swale,2020-11-03E07000113,30,NA,NA
5271,07/10/2020,E07000113,-0.018993995,0.073612959,-0.092606954,NA,0.142857143,Swale,2020-10-07E07000113,3,NA,NA
5272,30/11/2020,E07000113,0.056091491,-0.033870208,0.089961699,NA,2.285714286,Swale,2020-11-30E07000113,57,NA,NA
5273,11/11/2020,E07000113,0.177161327,0.077693624,0.099467703,NA,3.285714286,Swale,2020-11-11E07000113,38,NA,NA
5274,20/10/2020,E07000113,0.079414769,0.092379258,-0.012964489,NA,1.428571429,Swale,2020-10-20E07000113,16,NA,NA
5275,16/12/2020,E07000113,0.153089187,0.082671098,0.070418089,NA,3.571428571,Swale,2020-12-16E07000113,73,NA,NA
5276,04/12/2020,E07000113,0.117124703,0.020778716,0.096345986,NA,2.285714286,Swale,2020-12-04E07000113,61,NA,NA
5277,27/10/2020,E07000113,0.109740227,0.031695504,0.078044723,NA,0.285714286,Swale,2020-10-27E07000113,23,NA,NA
5278,22/10/2020,E07000113,0.021952917,0.104480856,-0.082527939,NA,1.428571429,Swale,2020-10-22E07000113,18,NA,NA
5279,13/10/2020,E07000113,-0.019210217,0.031475143,-0.05068536,NA,0,Swale,2020-10-13E07000113,9,NA,NA
5280,01/12/2020,E07000113,0.105557467,0.023359422,0.082198045,NA,2.285714286,Swale,2020-12-01E07000113,58,NA,NA
5281,06/10/2020,E07000113,0.005829315,0.067138368,-0.061309053,NA,0.142857143,Swale,2020-10-06E07000113,2,NA,NA
5282,01/11/2020,E07000113,-0.083185314,-0.081046633,-0.002138681,NA,1.142857143,Swale,2020-11-01E07000113,28,NA,NA
5283,28/10/2020,E07000113,0.122875018,0.060774055,0.062100963,NA,0.285714286,Swale,2020-10-28E07000113,24,NA,NA
5284,14/11/2020,E07000113,0.014984945,-0.079774974,0.09475992,NA,3.285714286,Swale,2020-11-14E07000113,41,NA,NA
5285,14/12/2020,E07000113,0.124814417,0.037685594,0.087128823,NA,3.571428571,Swale,2020-12-14E07000113,71,NA,NA
5286,13/12/2020,E07000113,0.050408968,-0.021772064,0.072181031,NA,3.571428571,Swale,2020-12-13E07000113,70,NA,NA
5287,08/10/2020,E07000113,0.04678329,0.128918915,-0.082135625,NA,0.142857143,Swale,2020-10-08E07000113,4,NA,NA
5288,18/12/2020,E07000113,0.112143375,0.03550818,0.076635195,NA,3.571428571,Swale,2020-12-18E07000113,75,NA,NA
5289,10/11/2020,E07000114,0.139693819,0.063899326,0.075794493,NA,2.142857143,Thanet,2020-11-10E07000114,37,NA,NA
5290,12/11/2020,E07000114,0.181200148,0.063201828,0.11799832,NA,2.142857143,Thanet,2020-11-12E07000114,39,NA,NA
5291,03/12/2020,E07000114,0.139964849,0.056722925,0.083241924,NA,0.285714286,Thanet,2020-12-03E07000114,60,NA,NA
5292,17/10/2020,E07000114,0.035805364,-0.012479643,0.048285006,NA,0.285714286,Thanet,2020-10-17E07000114,13,NA,NA
5293,06/11/2020,E07000114,0.121201727,0.049761403,0.071440324,NA,1.571428571,Thanet,2020-11-06E07000114,33,NA,NA
5294,01/12/2020,E07000114,0.101631253,0.02905202,0.072579233,NA,0.285714286,Thanet,2020-12-01E07000114,58,NA,NA
5295,04/11/2020,E07000114,0.141030223,0.079785873,0.061244351,NA,1.571428571,Thanet,2020-11-04E07000114,31,NA,NA
5296,16/10/2020,E07000114,0.042010346,0.060224515,-0.018214168,NA,0.285714286,Thanet,2020-10-16E07000114,12,NA,NA
5297,11/11/2020,E07000114,0.16574488,0.077045254,0.088699625,NA,2.142857143,Thanet,2020-11-11E07000114,38,NA,NA
5298,06/12/2020,E07000114,-0.002190489,-0.082980497,0.080790009,NA,1.428571429,Thanet,2020-12-06E07000114,63,NA,NA
5299,07/12/2020,E07000114,0.080187276,0.003720202,0.076467074,NA,1.428571429,Thanet,2020-12-07E07000114,64,NA,NA
5300,31/10/2020,E07000114,-0.062323071,-0.057048398,-0.005274673,NA,0.428571429,Thanet,2020-10-31E07000114,27,NA,NA
5301,05/12/2020,E07000114,0.006929324,-0.09297424,0.099903565,NA,0.285714286,Thanet,2020-12-05E07000114,62,NA,NA
5302,23/11/2020,E07000114,0.032335492,-0.06776836,0.100103852,NA,1.571428571,Thanet,2020-11-23E07000114,50,NA,NA
5303,30/10/2020,E07000114,0.023892441,0.047181099,-0.023288658,NA,0.428571429,Thanet,2020-10-30E07000114,26,NA,NA
5304,12/10/2020,E07000114,0.010578879,-0.002902781,0.01348166,NA,0.285714286,Thanet,2020-10-12E07000114,8,NA,NA
5305,23/10/2020,E07000114,5.23E-05,0.042021755,-0.041969415,NA,1.285714286,Thanet,2020-10-23E07000114,19,NA,NA
5306,18/10/2020,E07000114,0.054728433,-0.031847108,0.08657554,NA,1.285714286,Thanet,2020-10-18E07000114,14,NA,NA
5307,08/11/2020,E07000114,0.039237566,-0.039405578,0.078643144,NA,2.142857143,Thanet,2020-11-08E07000114,35,NA,NA
5308,13/11/2020,E07000114,0.129554806,0.008109531,0.121445275,NA,2.142857143,Thanet,2020-11-13E07000114,40,NA,NA
5309,09/12/2020,E07000114,0.153723844,0.057006996,0.096716847,NA,1.428571429,Thanet,2020-12-09E07000114,66,NA,NA
5310,05/11/2020,E07000114,0.151932223,0.095740279,0.056191944,NA,1.571428571,Thanet,2020-11-05E07000114,32,NA,NA
5311,27/11/2020,E07000114,0.155889991,-0.034171063,0.190061055,NA,1.571428571,Thanet,2020-11-27E07000114,54,NA,NA
5312,05/10/2020,E07000114,0.038073982,0.057493522,-0.01941954,NA,0,Thanet,2020-10-05E07000114,1,NA,NA
5313,24/10/2020,E07000114,-0.048221838,-0.011522345,-0.036699493,NA,1.285714286,Thanet,2020-10-24E07000114,20,NA,NA
5314,15/12/2020,E07000114,0.156211974,0.06397644,0.092235533,NA,1.285714286,Thanet,2020-12-15E07000114,72,NA,NA
5315,27/10/2020,E07000114,0.097407483,0.033477754,0.063929729,NA,0.428571429,Thanet,2020-10-27E07000114,23,NA,NA
5316,26/11/2020,E07000114,0.170595784,0.020046676,0.150549109,NA,1.571428571,Thanet,2020-11-26E07000114,53,NA,NA
5317,24/11/2020,E07000114,0.055552906,-0.018526704,0.07407961,NA,1.571428571,Thanet,2020-11-24E07000114,51,NA,NA
5318,16/12/2020,E07000114,0.157110643,0.089565891,0.067544752,NA,1.285714286,Thanet,2020-12-16E07000114,73,NA,NA
5319,10/10/2020,E07000114,0.00322069,0.00610085,-0.00288016,NA,0,Thanet,2020-10-10E07000114,6,NA,NA
5320,01/11/2020,E07000114,-0.0898276,-0.084925836,-0.004901763,NA,1.571428571,Thanet,2020-11-01E07000114,28,NA,NA
5321,19/10/2020,E07000114,0.018894175,0.052563686,-0.033669511,NA,1.285714286,Thanet,2020-10-19E07000114,15,NA,NA
5322,26/10/2020,E07000114,0.037935007,-0.014031316,0.051966322,NA,0.428571429,Thanet,2020-10-26E07000114,22,NA,NA
5323,12/12/2020,E07000114,0.053414892,-0.013480655,0.066895547,NA,1.428571429,Thanet,2020-12-12E07000114,69,NA,NA
5324,11/12/2020,E07000114,0.162044643,0.057701095,0.104343547,NA,1.428571429,Thanet,2020-12-11E07000114,68,NA,NA
5325,06/10/2020,E07000114,0.057529239,0.065308045,-0.007778806,NA,0,Thanet,2020-10-06E07000114,2,NA,NA
5326,21/10/2020,E07000114,0.043563937,0.1250617,-0.081497763,NA,1.285714286,Thanet,2020-10-21E07000114,17,NA,NA
5327,14/10/2020,E07000114,-0.03294601,0.084634895,-0.117580905,NA,0.285714286,Thanet,2020-10-14E07000114,10,NA,NA
5328,11/10/2020,E07000114,0.082400672,-0.040768542,0.123169214,NA,0.285714286,Thanet,2020-10-11E07000114,7,NA,NA
5329,25/11/2020,E07000114,0.12769171,0.014898353,0.112793357,NA,1.571428571,Thanet,2020-11-25E07000114,52,NA,NA
5330,19/12/2020,E07000114,-0.033535467,-0.083054931,0.049519464,NA,1.285714286,Thanet,2020-12-19E07000114,76,NA,NA
5331,22/11/2020,E07000114,-0.056279757,-0.111527488,0.055247731,NA,1.571428571,Thanet,2020-11-22E07000114,49,NA,NA
5332,13/10/2020,E07000114,-0.017705011,0.032657972,-0.050362983,NA,0.285714286,Thanet,2020-10-13E07000114,9,NA,NA
5333,14/11/2020,E07000114,-0.000417562,-0.095889589,0.095472027,NA,2.142857143,Thanet,2020-11-14E07000114,41,NA,NA
5334,09/11/2020,E07000114,0.102876544,0.035400273,0.06747627,NA,2.142857143,Thanet,2020-11-09E07000114,36,NA,NA
5335,29/11/2020,E07000114,0.004790938,-0.164267642,0.16905858,NA,0.285714286,Thanet,2020-11-29E07000114,56,NA,NA
5336,02/12/2020,E07000114,0.140788048,0.037092357,0.103695691,NA,0.285714286,Thanet,2020-12-02E07000114,59,NA,NA
5337,03/11/2020,E07000114,0.07390902,0.046321923,0.027587097,NA,1.571428571,Thanet,2020-11-03E07000114,30,NA,NA
5338,08/10/2020,E07000114,-0.003717339,0.106366548,-0.110083886,NA,0,Thanet,2020-10-08E07000114,4,NA,NA
5339,07/10/2020,E07000114,0.028667289,0.071303289,-0.042636,NA,0,Thanet,2020-10-07E07000114,3,NA,NA
5340,15/10/2020,E07000114,-0.027614734,0.121182486,-0.148797221,NA,0.285714286,Thanet,2020-10-15E07000114,11,NA,NA
5341,28/11/2020,E07000114,-0.002864028,-0.178801215,0.175937186,NA,1.571428571,Thanet,2020-11-28E07000114,55,NA,NA
5342,10/12/2020,E07000114,0.19191283,0.084802597,0.107110234,NA,1.428571429,Thanet,2020-12-10E07000114,67,NA,NA
5343,25/10/2020,E07000114,-0.069964491,-0.068571952,-0.001392538,NA,0.428571429,Thanet,2020-10-25E07000114,21,NA,NA
5344,07/11/2020,E07000114,0.022433185,-0.05567132,0.078104505,NA,1.571428571,Thanet,2020-11-07E07000114,34,NA,NA
5345,30/11/2020,E07000114,0.052982074,-0.032298725,0.085280799,NA,0.285714286,Thanet,2020-11-30E07000114,57,NA,NA
5346,14/12/2020,E07000114,0.122755363,0.048714303,0.074041061,NA,1.285714286,Thanet,2020-12-14E07000114,71,NA,NA
5347,08/12/2020,E07000114,0.125410422,0.033603651,0.091806771,NA,1.428571429,Thanet,2020-12-08E07000114,65,NA,NA
5348,29/10/2020,E07000114,0.085638456,0.091853224,-0.006214768,NA,0.428571429,Thanet,2020-10-29E07000114,25,NA,NA
5349,04/12/2020,E07000114,0.112637795,0.024980848,0.087656947,NA,0.285714286,Thanet,2020-12-04E07000114,61,NA,NA
5350,28/10/2020,E07000114,0.117366632,0.060021103,0.057345529,NA,0.428571429,Thanet,2020-10-28E07000114,24,NA,NA
5351,02/11/2020,E07000114,-0.017165185,0.007933248,-0.025098433,NA,1.571428571,Thanet,2020-11-02E07000114,29,NA,NA
5352,22/10/2020,E07000114,-0.004567213,0.101174714,-0.105741926,NA,1.285714286,Thanet,2020-10-22E07000114,18,NA,NA
5353,20/10/2020,E07000114,0.069908323,0.094636447,-0.024728124,NA,1.285714286,Thanet,2020-10-20E07000114,16,NA,NA
5354,17/12/2020,E07000114,0.165977608,0.093951379,0.072026228,NA,1.285714286,Thanet,2020-12-17E07000114,74,NA,NA
5355,18/12/2020,E07000114,0.103728263,0.039874221,0.063854041,NA,1.285714286,Thanet,2020-12-18E07000114,75,NA,NA
5356,09/10/2020,E07000114,0.018210188,0.076030887,-0.057820699,NA,0,Thanet,2020-10-09E07000114,5,NA,NA
5357,13/12/2020,E07000114,0.06247766,0.020955671,0.041521989,NA,1.285714286,Thanet,2020-12-13E07000114,70,NA,NA
5358,20/11/2020,E07000115,0.041572922,-0.057556368,0.099129291,NA,1.285714286,Tonbridge and Malling,2020-11-20E07000115,47,NA,NA
5359,26/10/2020,E07000115,0.014235137,-0.01251732,0.026752457,NA,0.714285714,Tonbridge and Malling,2020-10-26E07000115,22,NA,NA
5360,10/12/2020,E07000115,0.191481395,0.07889153,0.112589865,NA,4.857142857,Tonbridge and Malling,2020-12-10E07000115,67,NA,NA
5361,01/11/2020,E07000115,-0.007606522,-0.083886959,0.076280437,NA,2,Tonbridge and Malling,2020-11-01E07000115,28,NA,NA
5362,09/12/2020,E07000115,0.164753559,0.056948275,0.107805285,NA,4.857142857,Tonbridge and Malling,2020-12-09E07000115,66,NA,NA
5363,09/01/2021,E07000115,-0.130877848,-0.091258234,-0.039619614,NA,1.142857143,Tonbridge and Malling,2021-01-09E07000115,97,NA,NA
5364,28/10/2020,E07000115,-0.001097592,0.059827638,-0.06092523,NA,0.714285714,Tonbridge and Malling,2020-10-28E07000115,24,NA,NA
5365,03/01/2021,E07000115,-0.063462735,-0.127948939,0.064486204,NA,1.142857143,Tonbridge and Malling,2021-01-03E07000115,91,NA,NA
5366,27/11/2020,E07000115,0.130190213,-0.014834717,0.145024931,NA,3.142857143,Tonbridge and Malling,2020-11-27E07000115,54,NA,NA
5367,16/11/2020,E07000115,0.002840135,-0.041207934,0.044048069,NA,1.285714286,Tonbridge and Malling,2020-11-16E07000115,43,NA,NA
5368,24/11/2020,E07000115,0.05996023,-0.019811831,0.079772061,NA,3.142857143,Tonbridge and Malling,2020-11-24E07000115,51,NA,NA
5369,13/01/2021,E07000115,0.027802663,0.061587674,-0.033785011,NA,0.428571429,Tonbridge and Malling,2021-01-13E07000115,101,NA,NA
5370,30/11/2020,E07000115,0.043731823,-0.032178195,0.075910018,NA,3.714285714,Tonbridge and Malling,2020-11-30E07000115,57,NA,NA
5371,23/10/2020,E07000115,-0.006971424,0.042048533,-0.049019958,NA,0.714285714,Tonbridge and Malling,2020-10-23E07000115,19,NA,NA
5372,23/11/2020,E07000115,0.025362335,-0.066373358,0.091735693,NA,3.142857143,Tonbridge and Malling,2020-11-23E07000115,50,NA,NA
5373,12/12/2020,E07000115,0.06191275,-0.017588424,0.079501175,NA,4.857142857,Tonbridge and Malling,2020-12-12E07000115,69,NA,NA
5374,11/11/2020,E07000115,0.100889445,0.077393326,0.023496119,NA,2.714285714,Tonbridge and Malling,2020-11-11E07000115,38,NA,NA
5375,18/12/2020,E07000115,0.114890454,0.036483325,0.078407129,NA,5.428571429,Tonbridge and Malling,2020-12-18E07000115,75,NA,NA
5376,29/10/2020,E07000115,0.017384899,0.091909672,-0.074524773,NA,0.714285714,Tonbridge and Malling,2020-10-29E07000115,25,NA,NA
5377,19/11/2020,E07000115,0.084655382,-0.013956363,0.098611745,NA,1.285714286,Tonbridge and Malling,2020-11-19E07000115,46,NA,NA
5378,11/12/2020,E07000115,0.152967907,0.060318131,0.092649776,NA,4.857142857,Tonbridge and Malling,2020-12-11E07000115,68,NA,NA
5379,16/01/2021,E07000115,-0.112342392,-0.107318883,-0.005023509,NA,0.428571429,Tonbridge and Malling,2021-01-16E07000115,104,NA,NA
5380,13/12/2020,E07000115,0.048783512,-0.005848215,0.054631727,NA,5.428571429,Tonbridge and Malling,2020-12-13E07000115,70,NA,NA
5381,07/01/2021,E07000115,-0.013707439,-0.042052124,0.028344684,NA,1.142857143,Tonbridge and Malling,2021-01-07E07000115,95,NA,NA
5382,27/10/2020,E07000115,0.014021953,0.034470474,-0.020448521,NA,0.714285714,Tonbridge and Malling,2020-10-27E07000115,23,NA,NA
5383,19/12/2020,E07000115,-0.015074291,-0.125602122,0.110527831,NA,5.428571429,Tonbridge and Malling,2020-12-19E07000115,76,NA,NA
5384,05/12/2020,E07000115,0.012550999,-0.051145076,0.063696075,NA,3.714285714,Tonbridge and Malling,2020-12-05E07000115,62,NA,NA
5385,06/12/2020,E07000115,0.020220443,-0.097909093,0.118129537,NA,4.857142857,Tonbridge and Malling,2020-12-06E07000115,63,NA,NA
5386,15/12/2020,E07000115,0.15311966,0.062164911,0.090954749,NA,5.428571429,Tonbridge and Malling,2020-12-15E07000115,72,NA,NA
5387,21/11/2020,E07000115,-0.03268703,-0.124720168,0.092033137,NA,1.285714286,Tonbridge and Malling,2020-11-21E07000115,48,NA,NA
5388,20/10/2020,E07000115,0.022984817,0.093275783,-0.070290965,NA,0.714285714,Tonbridge and Malling,2020-10-20E07000115,16,NA,NA
5389,08/01/2021,E07000115,-0.04907807,-0.072918766,0.023840696,NA,1.142857143,Tonbridge and Malling,2021-01-08E07000115,96,NA,NA
5390,22/10/2020,E07000115,-0.005163079,0.101423191,-0.10658627,NA,0.714285714,Tonbridge and Malling,2020-10-22E07000115,18,NA,NA
5391,10/01/2021,E07000115,-0.11675164,-0.073379799,-0.043371841,NA,0.428571429,Tonbridge and Malling,2021-01-10E07000115,98,NA,NA
5392,04/12/2020,E07000115,0.114404864,0.026339695,0.088065169,NA,3.714285714,Tonbridge and Malling,2020-12-04E07000115,61,NA,NA
5393,02/11/2020,E07000115,0.008380906,0.007573308,0.000807598,NA,2,Tonbridge and Malling,2020-11-02E07000115,29,NA,NA
5394,15/01/2021,E07000115,-0.01956547,0.029886986,-0.049452456,NA,0.428571429,Tonbridge and Malling,2021-01-15E07000115,103,NA,NA
5395,08/11/2020,E07000115,-0.002877958,-0.017548351,0.014670393,NA,2.714285714,Tonbridge and Malling,2020-11-08E07000115,35,NA,NA
5396,31/10/2020,E07000115,0.006359467,-0.048683536,0.055043002,NA,0.714285714,Tonbridge and Malling,2020-10-31E07000115,27,NA,NA
5397,15/11/2020,E07000115,-0.044537018,-0.102309199,0.057772181,NA,1.285714286,Tonbridge and Malling,2020-11-15E07000115,42,NA,NA
5398,14/12/2020,E07000115,0.121658856,0.037945003,0.083713853,NA,5.428571429,Tonbridge and Malling,2020-12-14E07000115,71,NA,NA
5399,29/11/2020,E07000115,-0.011469282,-0.120617187,0.109147905,NA,3.714285714,Tonbridge and Malling,2020-11-29E07000115,56,NA,NA
5400,25/11/2020,E07000115,0.106474244,0.012001526,0.094472717,NA,3.142857143,Tonbridge and Malling,2020-11-25E07000115,52,NA,NA
5401,25/10/2020,E07000115,-0.03491369,-0.092226625,0.057312936,NA,0.714285714,Tonbridge and Malling,2020-10-25E07000115,21,NA,NA
5402,09/11/2020,E07000115,0.061474703,0.038819765,0.022654937,NA,2.714285714,Tonbridge and Malling,2020-11-09E07000115,36,NA,NA
5403,12/11/2020,E07000115,0.092687095,0.063401663,0.029285432,NA,2.714285714,Tonbridge and Malling,2020-11-12E07000115,39,NA,NA
5404,26/11/2020,E07000115,0.138813654,0.01395185,0.124861804,NA,3.142857143,Tonbridge and Malling,2020-11-26E07000115,53,NA,NA
5405,17/12/2020,E07000115,0.170119007,0.089033575,0.081085432,NA,5.428571429,Tonbridge and Malling,2020-12-17E07000115,74,NA,NA
5406,07/11/2020,E07000115,-0.001561989,-0.061445494,0.059883505,NA,2,Tonbridge and Malling,2020-11-07E07000115,34,NA,NA
5407,06/11/2020,E07000115,0.048429322,0.052865837,-0.004436515,NA,2,Tonbridge and Malling,2020-11-06E07000115,33,NA,NA
5408,11/01/2021,E07000115,-0.017504726,-0.029027034,0.011522308,NA,0.428571429,Tonbridge and Malling,2021-01-11E07000115,99,NA,NA
5409,06/01/2021,E07000115,0.106629714,0.08290962,0.023720094,NA,1.142857143,Tonbridge and Malling,2021-01-06E07000115,94,NA,NA
5410,13/11/2020,E07000115,0.045996215,0.008143461,0.037852753,NA,2.714285714,Tonbridge and Malling,2020-11-13E07000115,40,NA,NA
5411,17/11/2020,E07000115,0.026632703,-0.016397033,0.043029736,NA,1.285714286,Tonbridge and Malling,2020-11-17E07000115,44,NA,NA
5412,03/12/2020,E07000115,0.145687652,0.054405722,0.09128193,NA,3.714285714,Tonbridge and Malling,2020-12-03E07000115,60,NA,NA
5413,18/11/2020,E07000115,0.05788765,-0.01289913,0.07078678,NA,1.285714286,Tonbridge and Malling,2020-11-18E07000115,45,NA,NA
5414,30/10/2020,E07000115,0.018008771,0.050207997,-0.032199225,NA,0.714285714,Tonbridge and Malling,2020-10-30E07000115,26,NA,NA
5415,08/12/2020,E07000115,0.137507402,0.036388125,0.101119277,NA,4.857142857,Tonbridge and Malling,2020-12-08E07000115,65,NA,NA
5416,24/10/2020,E07000115,0.007882507,-0.03491082,0.042793327,NA,0.714285714,Tonbridge and Malling,2020-10-24E07000115,20,NA,NA
5417,04/01/2021,E07000115,0.056566199,-0.005189305,0.061755503,NA,1.142857143,Tonbridge and Malling,2021-01-04E07000115,92,NA,NA
5418,10/11/2020,E07000115,0.092722455,0.066056897,0.026665558,NA,2.714285714,Tonbridge and Malling,2020-11-10E07000115,37,NA,NA
5419,02/12/2020,E07000115,0.120774597,0.038131355,0.082643242,NA,3.714285714,Tonbridge and Malling,2020-12-02E07000115,59,NA,NA
5420,01/12/2020,E07000115,0.091302723,0.027184637,0.064118086,NA,3.714285714,Tonbridge and Malling,2020-12-01E07000115,58,NA,NA
5421,04/11/2020,E07000115,0.072204885,0.079306043,-0.007101158,NA,2,Tonbridge and Malling,2020-11-04E07000115,31,NA,NA
5422,22/11/2020,E07000115,-0.054465231,-0.13310355,0.078638319,NA,3.142857143,Tonbridge and Malling,2020-11-22E07000115,49,NA,NA
5423,19/10/2020,E07000115,0.019496633,0.049536923,-0.030040289,NA,0.714285714,Tonbridge and Malling,2020-10-19E07000115,15,NA,NA
5424,12/01/2021,E07000115,0.018201409,0.027182207,-0.008980798,NA,0.428571429,Tonbridge and Malling,2021-01-12E07000115,100,NA,NA
5425,03/11/2020,E07000115,0.030125457,0.045920927,-0.01579547,NA,2,Tonbridge and Malling,2020-11-03E07000115,30,NA,NA
5426,14/11/2020,E07000115,-0.021839398,-0.08939145,0.067552052,NA,2.714285714,Tonbridge and Malling,2020-11-14E07000115,41,NA,NA
5427,05/11/2020,E07000115,0.076391306,0.097498677,-0.021107371,NA,2,Tonbridge and Malling,2020-11-05E07000115,32,NA,NA
5428,14/01/2021,E07000115,0.018530856,0.092705812,-0.074174956,NA,0.428571429,Tonbridge and Malling,2021-01-14E07000115,102,NA,NA
5429,28/11/2020,E07000115,0.002256707,-0.133835792,0.136092498,NA,3.142857143,Tonbridge and Malling,2020-11-28E07000115,55,NA,NA
5430,16/12/2020,E07000115,0.152816455,0.082753387,0.070063068,NA,5.428571429,Tonbridge and Malling,2020-12-16E07000115,73,NA,NA
5431,05/01/2021,E07000115,0.119200618,0.050328811,0.068871807,NA,1.142857143,Tonbridge and Malling,2021-01-05E07000115,93,NA,NA
5432,21/10/2020,E07000115,-0.014554671,0.124430411,-0.138985082,NA,0.714285714,Tonbridge and Malling,2020-10-21E07000115,17,NA,NA
5433,07/12/2020,E07000115,0.081015879,-0.002122129,0.083138008,NA,4.857142857,Tonbridge and Malling,2020-12-07E07000115,64,NA,NA
5434,21/11/2020,E07000116,-0.046080002,-0.201790614,0.155710611,NA,0.142857143,Tunbridge Wells,2020-11-21E07000116,48,NA,NA
5435,05/11/2020,E07000116,0.035043022,0.103265504,-0.068222481,NA,0,Tunbridge Wells,2020-11-05E07000116,32,NA,NA
5436,12/11/2020,E07000116,0.068416253,0.064341367,0.004074886,NA,0.428571429,Tunbridge Wells,2020-11-12E07000116,39,NA,NA
5437,26/10/2020,E07000116,0.009825456,-0.010065429,0.019890886,NA,0.142857143,Tunbridge Wells,2020-10-26E07000116,22,NA,NA
5438,20/11/2020,E07000116,0.021010805,-0.064598458,0.085609263,NA,0.142857143,Tunbridge Wells,2020-11-20E07000116,47,NA,NA
5439,27/10/2020,E07000116,-0.005019669,0.036318126,-0.041337795,NA,0.142857143,Tunbridge Wells,2020-10-27E07000116,23,NA,NA
5440,11/12/2020,E07000116,0.13179671,0.054933144,0.076863567,NA,0.428571429,Tunbridge Wells,2020-12-11E07000116,68,NA,NA
5441,06/11/2020,E07000116,0.014542268,0.05753675,-0.042994482,NA,0,Tunbridge Wells,2020-11-06E07000116,33,NA,NA
5442,01/12/2020,E07000116,0.074628448,0.02460338,0.050025068,NA,0.714285714,Tunbridge Wells,2020-12-01E07000116,58,NA,NA
5443,14/12/2020,E07000116,0.117559865,0.048879027,0.068680838,NA,1.428571429,Tunbridge Wells,2020-12-14E07000116,71,NA,NA
5444,10/11/2020,E07000116,0.10209353,0.073792011,0.028301519,NA,0.428571429,Tunbridge Wells,2020-11-10E07000116,37,NA,NA
